route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
99,WK,114014495,Federal Center Station,0,  99  2,1199679
99,WK,114014496,Federal Center Station,0,  99  1,1199679
99,WK,114014497,Federal Center Station,0,  99  3,1199679
99,WK,114014498,Federal Center Station,0,  99  2,1199679
99,WK,114014499,Federal Center Station,0,  99  1,1199679
99,WK,114014500,Federal Center Station,0,  99  3,1199679
99,WK,114014501,Federal Center Station,0,  99  2,1199679
99,WK,114014502,Federal Center Station,0,  99  3,1199679
99,WK,114014503,Federal Center Station,0,  99  2,1199679
99,WK,114014504,Federal Center Station,0,  99  3,1199679
99,WK,114014505,Federal Center Station,0,  99  1,1199679
99,WK,114014506,Federal Center Station,0,  99  2,1199679
99,WK,114014507,Federal Center Station,0,  99  1,1199679
99,WK,114014508,Federal Center Station,0,  99  3,1199679
99,WK,114014509,Federal Center Station,0,  99  2,1199679
99,WK,114014510,Federal Center Station,0,  99  1,1199679
99,WK,114014511,Federal Center Station,0,  99  3,1199679
99,WK,114014512,Federal Center Station,0,  99  2,1199679
99,WK,114014513,Federal Center Station,0,  99  1,1199679
99,WK,114014514,Federal Center Station,0,  99  3,1199679
99,WK,114014515,Federal Center Station,0,  99  2,1199679
99,WK,114014516,Federal Center Station,0,  99  1,1199679
99,WK,114014517,Federal Center Station,0,  99  1,1199679
99,WK,114014518,Long/Bowles,1,  99  1,1199680
99,WK,114014519,Long/Bowles,1,  99  2,1199680
99,WK,114014520,Long/Bowles,1,  99  1,1199680
99,WK,114014521,Long/Bowles,1,  99  2,1199680
99,WK,114014522,Long/Bowles,1,  99  2,1199680
99,WK,114014523,Long/Bowles,1,  99  1,1199680
99,WK,114014524,Long/Bowles,1,  99  3,1199680
99,WK,114014525,Long/Bowles,1,  99  2,1199680
99,WK,114014526,Long/Bowles,1,  99  1,1199680
99,WK,114014527,Long/Bowles,1,  99  3,1199680
99,WK,114014528,Long/Bowles,1,  99  2,1199680
99,WK,114014529,Long/Bowles,1,  99  1,1199680
99,WK,114014530,Long/Bowles,1,  99  3,1199680
99,WK,114014531,Long/Bowles,1,  99  2,1199680
99,WK,114014532,Long/Bowles,1,  99  1,1199680
99,WK,114014533,Long/Bowles,1,  99  3,1199680
99,WK,114014534,Long/Bowles,1,  99  2,1199680
99,WK,114014535,Long/Bowles,1,  99  1,1199680
99,WK,114014536,Long/Bowles,1,  99  3,1199680
99,WK,114014537,Long/Bowles,1,  99  2,1199680
99,WK,114014538,Long/Bowles,1,  99  1,1199680
99,WK,114014539,Long/Bowles,1,  99  3,1199680
99,WK,114014540,Long/Bowles,1,  99  2,1199680
99,WK,114014541,Long/Bowles,1,  99  1,1199680
99,WK,114014542,Long/Bowles,1,  99  3,1199680
99,WK,114014543,Long/Bowles,1,  99  2,1199680
99,WK,114014544,Long/Bowles,1,  99  1,1199680
99,WK,114014545,Long/Bowles,1,  99  3,1199680
99,WK,114014546,Long/Bowles,1,  99  2,1199680
99,WK,114014547,Long/Bowles,1,  99  1,1199680
A,FR,114014548,Denver Airport,0,   A  3,1199690
A,FR,114014549,Denver Airport,0,   A  2,1199690
A,FR,114014550,Denver Airport,0,   A  1,1199690
A,FR,114014551,Denver Airport,0,   A  4,1199690
A,FR,114014552,Denver Airport,0,   A  2,1199690
A,FR,114014553,Denver Airport,0,   A  1,1199690
A,FR,114014554,Denver Airport,0,   A  3,1199690
A,FR,114014555,Denver Airport,0,   A  7,1199690
A,FR,114014556,Denver Airport,0,   A  6,1199690
A,FR,114014557,Denver Airport,0,   A  5,1199690
A,FR,114014558,Denver Airport,0,   A  5,1199690
A,FR,114014559,Denver Airport,0,   A  3,1199690
A,FR,114014560,Denver Airport,0,   A  2,1199690
A,FR,114014561,Denver Airport,0,   A  3,1199690
A,FR,114014562,Denver Airport,0,   A  2,1199690
A,FR,114014563,Denver Airport,0,   A  1,1199690
A,FR,114014564,Denver Airport,0,   A  4,1199690
A,FR,114014565,Denver Airport,0,   A  7,1199690
A,FR,114014566,Denver Airport,0,   A  6,1199690
A,FR,114014567,Denver Airport,0,   A  5,1199690
A,FR,114014568,Denver Airport,0,   A  3,1199690
A,FR,114014569,Denver Airport,0,   A  2,1199690
A,FR,114014570,Denver Airport,0,   A  1,1199690
A,FR,114014571,Denver Airport,0,   A  4,1199690
A,FR,114014572,Denver Airport,0,   A  7,1199690
A,FR,114014573,Denver Airport,0,   A  6,1199690
A,FR,114014574,Denver Airport,0,   A  5,1199690
A,FR,114014575,Denver Airport,0,   A  3,1199690
A,FR,114014576,Denver Airport,0,   A  2,1199690
A,FR,114014577,Denver Airport,0,   A  1,1199690
A,FR,114014578,Denver Airport,0,   A  4,1199690
A,FR,114014579,Denver Airport,0,   A  7,1199690
A,FR,114014580,Denver Airport,0,   A  6,1199690
A,FR,114014581,Denver Airport,0,   A  5,1199690
A,FR,114014582,Denver Airport,0,   A  3,1199690
A,FR,114014583,Denver Airport,0,   A  2,1199690
A,FR,114014584,Denver Airport,0,   A  1,1199690
A,FR,114014585,Denver Airport,0,   A  4,1199690
A,FR,114014586,Denver Airport,0,   A  3,1199690
A,FR,114014587,Denver Airport,0,   A  2,1199690
A,FR,114014588,Denver Airport,0,   A  1,1199690
A,FR,114014589,Denver Airport,0,   A  4,1199690
A,FR,114014590,Denver Airport,0,   A  7,1199690
A,FR,114014591,Denver Airport,0,   A  6,1199690
A,FR,114014592,Denver Airport,0,   A  5,1199690
A,FR,114014593,Denver Airport,0,   A  2,1199690
A,FR,114014594,Denver Airport,0,   A  1,1199690
A,FR,114014595,Denver Airport,0,   A  4,1199690
A,FR,114014596,Denver Airport,0,   A  4,1199690
A,FR,114014597,Denver Airport,0,   A  3,1199690
A,FR,114014598,Denver Airport,0,   A  7,1199690
A,FR,114014599,Denver Airport,0,   A  6,1199690
A,FR,114014600,Denver Airport,0,   A  5,1199690
A,FR,114014601,Denver Airport,0,   A  3,1199690
A,FR,114014602,Denver Airport,0,   A  2,1199690
A,FR,114014603,Denver Airport,0,   A  1,1199690
A,FR,114014604,Denver Airport,0,   A  4,1199690
A,FR,114014605,Denver Airport,0,   A  7,1199690
A,FR,114014606,Denver Airport,0,   A  6,1199690
A,FR,114014607,Denver Airport,0,   A  7,1199690
A,FR,114014608,Denver Airport,0,   A  6,1199690
A,FR,114014609,Denver Airport,0,   A  5,1199690
A,FR,114014610,Denver Airport,0,   A  1,1199690
A,FR,114014611,Denver Airport,0,   A  4,1199690
A,FR,114014612,Denver Airport,0,   A  3,1199690
A,FR,114014613,Denver Airport,0,   A  2,1199690
A,FR,114014614,Denver Airport,0,   A  1,1199690
A,FR,114014622,Denver Airport,0,   A  1,1199690
A,FR,114014623,Denver Airport,0,   A  4,1199690
A,FR,114014624,Denver Airport,0,   A  3,1199690
A,FR,114014625,Denver Airport,0,   A  2,1199690
A,FR,114014626,Denver Airport,0,   A  1,1199690
A,FR,114014627,Denver Airport,0,   A  4,1199690
A,FR,114014628,Union Station,1,   A  7,1199693
A,FR,114014629,Union Station,1,   A  6,1199693
A,FR,114014630,Union Station,1,   A  5,1199693
A,FR,114014631,Union Station,1,   A  3,1199693
A,FR,114014632,Union Station,1,   A  2,1199693
A,FR,114014633,Union Station,1,   A  1,1199693
A,FR,114014641,Union Station,1,   A  1,1199693
A,FR,114014642,Union Station,1,   A  4,1199693
A,FR,114014643,Union Station,1,   A  3,1199693
A,FR,114014644,Union Station,1,   A  2,1199693
A,FR,114014645,Union Station,1,   A  1,1199693
A,FR,114014646,Union Station,1,   A  4,1199693
A,FR,114014647,Union Station,1,   A  3,1199693
A,FR,114014648,Union Station,1,   A  2,1199693
A,FR,114014649,Union Station,1,   A  1,1199693
A,FR,114014650,Union Station,1,   A  4,1199693
A,FR,114014651,Union Station,1,   A  3,1199693
A,FR,114014652,Union Station,1,   A  2,1199693
A,FR,114014653,Union Station,1,   A  1,1199693
A,FR,114014654,Union Station,1,   A  4,1199693
A,FR,114014655,Union Station,1,   A  7,1199693
A,FR,114014656,Union Station,1,   A  6,1199693
A,FR,114014657,Union Station,1,   A  5,1199693
A,FR,114014658,Union Station,1,   A  3,1199693
A,FR,114014659,Union Station,1,   A  2,1199693
A,FR,114014660,Union Station,1,   A  4,1199693
A,FR,114014661,Union Station,1,   A  7,1199693
A,FR,114014662,Union Station,1,   A  6,1199693
A,FR,114014663,Union Station,1,   A  1,1199693
A,FR,114014664,Union Station,1,   A  5,1199693
A,FR,114014665,Union Station,1,   A  3,1199693
A,FR,114014666,Union Station,1,   A  2,1199693
A,FR,114014667,Union Station,1,   A  1,1199693
A,FR,114014668,Union Station,1,   A  4,1199693
A,FR,114014669,Union Station,1,   A  7,1199693
A,FR,114014670,Union Station,1,   A  6,1199693
A,FR,114014671,Union Station,1,   A  5,1199693
A,FR,114014672,Union Station,1,   A  3,1199693
A,FR,114014673,Union Station,1,   A  2,1199693
A,FR,114014674,Union Station,1,   A  1,1199693
A,FR,114014675,Union Station,1,   A  4,1199693
A,FR,114014676,Union Station,1,   A  7,1199693
A,FR,114014677,Union Station,1,   A  6,1199693
A,FR,114014678,Union Station,1,   A  5,1199693
A,FR,114014679,Union Station,1,   A  3,1199693
A,FR,114014680,Union Station,1,   A  2,1199693
A,FR,114014681,Union Station,1,   A  1,1199693
A,FR,114014682,Union Station,1,   A  1,1199693
A,FR,114014683,Union Station,1,   A  4,1199693
A,FR,114014684,Union Station,1,   A  7,1199693
A,FR,114014685,Union Station,1,   A  6,1199693
A,FR,114014686,Union Station,1,   A  4,1199693
A,FR,114014687,Union Station,1,   A  3,1199693
A,FR,114014688,Union Station,1,   A  2,1199693
A,FR,114014689,Union Station,1,   A  1,1199693
A,FR,114014690,Union Station,1,   A  4,1199693
A,FR,114014691,Union Station,1,   A  4,1199693
A,FR,114014692,Union Station,1,   A  7,1199693
A,FR,114014693,Union Station,1,   A  6,1199693
A,FR,114014694,Union Station,1,   A  5,1199693
A,FR,114014695,Union Station,1,   A  3,1199693
A,FR,114014696,Union Station,1,   A  2,1199693
A,FR,114014697,Union Station,1,   A  5,1199693
A,FR,114014698,Union Station,1,   A  3,1199693
A,FR,114014699,Union Station,1,   A  2,1199693
A,FR,114014700,Union Station,1,   A  1,1199693
A,FR,114014701,Union Station,1,   A  7,1199693
A,FR,114014702,Union Station,1,   A  6,1199693
A,FR,114014703,Union Station,1,   A  5,1199693
A,FR,114014704,Union Station,1,   A  4,1199693
A,FR,114014705,Union Station,1,   A  3,1199693
A,FR,114014706,Union Station,1,   A  2,1199693
A,FR,114014707,Union Station,1,   A  1,1199693
A,MT,114014708,Denver Airport,0,   A  4,1199690
A,MT,114014709,Denver Airport,0,   A  4,1199690
A,MT,114014710,Denver Airport,0,   A  3,1199690
A,MT,114014711,Denver Airport,0,   A  2,1199690
A,MT,114014712,Denver Airport,0,   A  1,1199690
A,MT,114014713,Denver Airport,0,   A  4,1199690
A,MT,114014714,Denver Airport,0,   A  1,1199690
A,MT,114014715,Denver Airport,0,   A  3,1199690
A,MT,114014716,Denver Airport,0,   A  3,1199690
A,MT,114014717,Denver Airport,0,   A  2,1199690
A,MT,114014718,Denver Airport,0,   A  2,1199690
A,MT,114014719,Denver Airport,0,   A  1,1199690
A,MT,114014720,Denver Airport,0,   A  4,1199690
A,MT,114014721,Denver Airport,0,   A  7,1199690
A,MT,114014722,Denver Airport,0,   A  6,1199690
A,MT,114014723,Denver Airport,0,   A  5,1199690
A,MT,114014724,Denver Airport,0,   A  3,1199690
A,MT,114014725,Denver Airport,0,   A  2,1199690
A,MT,114014726,Denver Airport,0,   A  1,1199690
A,MT,114014727,Denver Airport,0,   A  4,1199690
A,MT,114014728,Denver Airport,0,   A  7,1199690
A,MT,114014729,Denver Airport,0,   A  6,1199690
A,MT,114014730,Denver Airport,0,   A  5,1199690
A,MT,114014731,Denver Airport,0,   A  3,1199690
A,MT,114014732,Denver Airport,0,   A  2,1199690
A,MT,114014733,Denver Airport,0,   A  1,1199690
A,MT,114014734,Denver Airport,0,   A  3,1199690
A,MT,114014735,Denver Airport,0,   A  4,1199690
A,MT,114014736,Denver Airport,0,   A  7,1199690
A,MT,114014737,Denver Airport,0,   A  6,1199690
A,MT,114014738,Denver Airport,0,   A  5,1199690
A,MT,114014739,Denver Airport,0,   A  3,1199690
A,MT,114014740,Denver Airport,0,   A  2,1199690
A,MT,114014741,Denver Airport,0,   A  1,1199690
A,MT,114014742,Denver Airport,0,   A  4,1199690
A,MT,114014743,Denver Airport,0,   A  7,1199690
A,MT,114014744,Denver Airport,0,   A  6,1199690
A,MT,114014745,Denver Airport,0,   A  5,1199690
A,MT,114014746,Denver Airport,0,   A  3,1199690
A,MT,114014747,Denver Airport,0,   A  2,1199690
A,MT,114014748,Denver Airport,0,   A  1,1199690
A,MT,114014749,Denver Airport,0,   A  4,1199690
A,MT,114014750,Denver Airport,0,   A  3,1199690
A,MT,114014751,Denver Airport,0,   A  2,1199690
A,MT,114014752,Denver Airport,0,   A  1,1199690
A,MT,114014753,Denver Airport,0,   A  4,1199690
A,MT,114014754,Denver Airport,0,   A  7,1199690
A,MT,114014755,Denver Airport,0,   A  6,1199690
A,MT,114014756,Denver Airport,0,   A  5,1199690
A,MT,114014757,Denver Airport,0,   A  3,1199690
A,MT,114014758,Denver Airport,0,   A  2,1199690
A,MT,114014759,Denver Airport,0,   A  1,1199690
A,MT,114014760,Denver Airport,0,   A  4,1199690
A,MT,114014761,Denver Airport,0,   A  7,1199690
A,MT,114014762,Denver Airport,0,   A  6,1199690
A,MT,114014763,Denver Airport,0,   A  5,1199690
A,MT,114014764,Denver Airport,0,   A  3,1199690
A,MT,114014765,Denver Airport,0,   A  2,1199690
A,MT,114014766,Denver Airport,0,   A  1,1199690
A,MT,114014767,Denver Airport,0,   A  4,1199690
A,MT,114014768,Denver Airport,0,   A  7,1199690
A,MT,114014769,Denver Airport,0,   A  6,1199690
A,MT,114014770,Denver Airport,0,   A  5,1199690
A,MT,114014771,Denver Airport,0,   A  3,1199690
A,MT,114014772,Denver Airport,0,   A  2,1199690
A,MT,114014773,Denver Airport,0,   A  1,1199690
A,MT,114014774,Denver Airport,0,   A  4,1199690
A,MT,114014775,Denver Airport,0,   A  7,1199690
A,MT,114014776,Denver Airport,0,   A  6,1199690
A,MT,114014777,Denver Airport,0,   A  5,1199690
A,MT,114014778,Denver Airport,0,   A  2,1199690
A,MT,114014779,Denver Airport,0,   A  1,1199690
A,MT,114014787,Union Station,1,   A  4,1199693
A,MT,114014788,Union Station,1,   A  7,1199693
A,MT,114014789,Union Station,1,   A  6,1199693
A,MT,114014790,Union Station,1,   A  5,1199693
A,MT,114014791,Union Station,1,   A  3,1199693
A,MT,114014792,Union Station,1,   A  2,1199693
A,MT,114014793,Union Station,1,   A  1,1199693
A,MT,114014794,Union Station,1,   A  4,1199693
A,MT,114014795,Union Station,1,   A  7,1199693
A,MT,114014796,Union Station,1,   A  6,1199693
A,MT,114014797,Union Station,1,   A  5,1199693
A,MT,114014798,Union Station,1,   A  3,1199693
A,MT,114014799,Union Station,1,   A  2,1199693
A,MT,114014800,Union Station,1,   A  1,1199693
A,MT,114014801,Union Station,1,   A  3,1199693
A,MT,114014802,Union Station,1,   A  2,1199693
A,MT,114014803,Union Station,1,   A  1,1199693
A,MT,114014804,Union Station,1,   A  4,1199693
A,MT,114014805,Union Station,1,   A  7,1199693
A,MT,114014806,Union Station,1,   A  6,1199693
A,MT,114014807,Union Station,1,   A  5,1199693
A,MT,114014808,Union Station,1,   A  3,1199693
A,MT,114014809,Union Station,1,   A  2,1199693
A,MT,114014810,Union Station,1,   A  1,1199693
A,MT,114014811,Union Station,1,   A  4,1199693
A,MT,114014812,Union Station,1,   A  7,1199693
A,MT,114014813,Union Station,1,   A  3,1199693
A,MT,114014814,Union Station,1,   A  6,1199693
A,MT,114014815,Union Station,1,   A  5,1199693
A,MT,114014816,Union Station,1,   A  2,1199693
A,MT,114014817,Union Station,1,   A  1,1199693
A,MT,114014818,Union Station,1,   A  4,1199693
A,MT,114014819,Union Station,1,   A  7,1199693
A,MT,114014820,Union Station,1,   A  6,1199693
A,MT,114014821,Union Station,1,   A  5,1199693
A,MT,114014822,Union Station,1,   A  5,1199693
A,MT,114014823,Union Station,1,   A  3,1199693
A,MT,114014824,Union Station,1,   A  2,1199693
A,MT,114014825,Union Station,1,   A  1,1199693
A,MT,114014826,Union Station,1,   A  4,1199693
A,MT,114014827,Union Station,1,   A  3,1199693
A,MT,114014828,Union Station,1,   A  2,1199693
A,MT,114014829,Union Station,1,   A  1,1199693
A,MT,114014830,Union Station,1,   A  4,1199693
A,MT,114014831,Union Station,1,   A  7,1199693
A,MT,114014832,Union Station,1,   A  6,1199693
A,MT,114014833,Union Station,1,   A  5,1199693
A,MT,114014834,Union Station,1,   A  3,1199693
A,MT,114014842,Union Station,1,   A  4,1199693
A,MT,114014843,Union Station,1,   A  3,1199693
A,MT,114014844,Union Station,1,   A  2,1199693
A,MT,114014845,Union Station,1,   A  1,1199693
A,MT,114014846,Union Station,1,   A  4,1199693
A,MT,114014847,Union Station,1,   A  3,1199693
A,MT,114014848,Union Station,1,   A  2,1199693
A,MT,114014849,Union Station,1,   A  1,1199693
A,MT,114014850,Union Station,1,   A  4,1199693
A,MT,114014851,Union Station,1,   A  3,1199693
A,MT,114014852,Union Station,1,   A  2,1199693
A,MT,114014853,Union Station,1,   A  1,1199693
A,MT,114014854,Union Station,1,   A  4,1199693
A,MT,114014855,Union Station,1,   A  7,1199693
A,MT,114014856,Union Station,1,   A  6,1199693
A,MT,114014857,Union Station,1,   A  2,1199693
A,MT,114014858,Union Station,1,   A  1,1199693
A,MT,114014859,Union Station,1,   A  4,1199693
A,MT,114014860,Union Station,1,   A  7,1199693
A,MT,114014861,Union Station,1,   A  6,1199693
A,MT,114014862,Union Station,1,   A  5,1199693
A,MT,114014863,Union Station,1,   A  3,1199693
A,MT,114014864,Union Station,1,   A  2,1199693
A,MT,114014865,Union Station,1,   A  1,1199693
A,SA,114014866,Denver Airport,0,   A  4,1199690
A,SA,114014867,Denver Airport,0,   A  3,1199690
A,SA,114014868,Denver Airport,0,   A  2,1199690
A,SA,114014869,Denver Airport,0,   A  1,1199690
A,SA,114014870,Denver Airport,0,   A  4,1199690
A,SA,114014871,Denver Airport,0,   A  3,1199690
A,SA,114014872,Denver Airport,0,   A  2,1199690
A,SA,114014873,Denver Airport,0,   A  1,1199690
A,SA,114014874,Denver Airport,0,   A  4,1199690
A,SA,114014875,Denver Airport,0,   A  7,1199690
A,SA,114014876,Denver Airport,0,   A  6,1199690
A,SA,114014877,Denver Airport,0,   A  5,1199690
A,SA,114014878,Denver Airport,0,   A  3,1199690
A,SA,114014879,Denver Airport,0,   A  2,1199690
A,SA,114014880,Denver Airport,0,   A  1,1199690
A,SA,114014881,Denver Airport,0,   A  4,1199690
A,SA,114014882,Denver Airport,0,   A  7,1199690
A,SA,114014883,Denver Airport,0,   A  6,1199690
A,SA,114014884,Denver Airport,0,   A  3,1199690
A,SA,114014885,Denver Airport,0,   A  2,1199690
A,SA,114014886,Denver Airport,0,   A  1,1199690
A,SA,114014887,Denver Airport,0,   A  4,1199690
A,SA,114014888,Denver Airport,0,   A  3,1199690
A,SA,114014889,Denver Airport,0,   A  7,1199690
A,SA,114014890,Denver Airport,0,   A  6,1199690
A,SA,114014891,Denver Airport,0,   A  5,1199690
A,SA,114014892,Denver Airport,0,   A  3,1199690
A,SA,114014893,Denver Airport,0,   A  2,1199690
A,SA,114014894,Denver Airport,0,   A  1,1199690
A,SA,114014895,Denver Airport,0,   A  4,1199690
A,SA,114014896,Denver Airport,0,   A  7,1199690
A,SA,114014897,Denver Airport,0,   A  6,1199690
A,SA,114014898,Denver Airport,0,   A  5,1199690
A,SA,114014899,Denver Airport,0,   A  2,1199690
A,SA,114014900,Denver Airport,0,   A  1,1199690
A,SA,114014901,Denver Airport,0,   A  4,1199690
A,SA,114014902,Denver Airport,0,   A  3,1199690
A,SA,114014903,Denver Airport,0,   A  2,1199690
A,SA,114014904,Denver Airport,0,   A  1,1199690
A,SA,114014905,Denver Airport,0,   A  4,1199690
A,SA,114014906,Denver Airport,0,   A  7,1199690
A,SA,114014907,Denver Airport,0,   A  6,1199690
A,SA,114014908,Denver Airport,0,   A  5,1199690
A,SA,114014909,Denver Airport,0,   A  3,1199690
A,SA,114014910,Denver Airport,0,   A  2,1199690
A,SA,114014911,Denver Airport,0,   A  1,1199690
A,SA,114014912,Denver Airport,0,   A  4,1199690
A,SA,114014913,Denver Airport,0,   A  7,1199690
A,SA,114014914,Denver Airport,0,   A  6,1199690
A,SA,114014915,Denver Airport,0,   A  5,1199690
A,SA,114014916,Denver Airport,0,   A  3,1199690
A,SA,114014917,Denver Airport,0,   A  2,1199690
A,SA,114014918,Denver Airport,0,   A  1,1199690
A,SA,114014919,Denver Airport,0,   A  4,1199690
A,SA,114014920,Denver Airport,0,   A  7,1199690
A,SA,114014921,Denver Airport,0,   A  6,1199690
A,SA,114014922,Denver Airport,0,   A  5,1199690
A,SA,114014923,Denver Airport,0,   A  3,1199690
A,SA,114014924,Denver Airport,0,   A  2,1199690
A,SA,114014925,Denver Airport,0,   A  1,1199690
A,SA,114014926,Denver Airport,0,   A  4,1199690
A,SA,114014927,Denver Airport,0,   A  7,1199690
A,SA,114014928,Denver Airport,0,   A  6,1199690
A,SA,114014929,Denver Airport,0,   A  5,1199690
A,SA,114014930,Denver Airport,0,   A  3,1199690
A,SA,114014931,Denver Airport,0,   A  2,1199690
A,SA,114014932,Denver Airport,0,   A  1,1199690
A,SA,114014933,Denver Airport,0,   A  5,1199690
A,SA,114014941,Denver Airport,0,   A  1,1199690
A,SA,114014942,Denver Airport,0,   A  4,1199690
A,SA,114014943,Denver Airport,0,   A  3,1199690
A,SA,114014944,Denver Airport,0,   A  2,1199690
A,SA,114014945,Denver Airport,0,   A  1,1199690
A,SA,114014946,Union Station,1,   A  2,1199693
A,SA,114014947,Union Station,1,   A  1,1199693
A,SA,114014948,Union Station,1,   A  4,1199693
A,SA,114014949,Union Station,1,   A  7,1199693
A,SA,114014950,Union Station,1,   A  6,1199693
A,SA,114014951,Union Station,1,   A  5,1199693
A,SA,114014952,Union Station,1,   A  3,1199693
A,SA,114014953,Union Station,1,   A  2,1199693
A,SA,114014954,Union Station,1,   A  7,1199693
A,SA,114014955,Union Station,1,   A  5,1199693
A,SA,114014956,Union Station,1,   A  6,1199693
A,SA,114014957,Union Station,1,   A  5,1199693
A,SA,114014958,Union Station,1,   A  3,1199693
A,SA,114014959,Union Station,1,   A  2,1199693
A,SA,114014960,Union Station,1,   A  1,1199693
A,SA,114014961,Union Station,1,   A  4,1199693
A,SA,114014962,Union Station,1,   A  7,1199693
A,SA,114014963,Union Station,1,   A  6,1199693
A,SA,114014964,Union Station,1,   A  3,1199693
A,SA,114014965,Union Station,1,   A  2,1199693
A,SA,114014966,Union Station,1,   A  1,1199693
A,SA,114014967,Union Station,1,   A  3,1199693
A,SA,114014968,Union Station,1,   A  4,1199693
A,SA,114014969,Union Station,1,   A  7,1199693
A,SA,114014970,Union Station,1,   A  6,1199693
A,SA,114014971,Union Station,1,   A  5,1199693
A,SA,114014972,Union Station,1,   A  3,1199693
A,SA,114014973,Union Station,1,   A  2,1199693
A,SA,114014974,Union Station,1,   A  1,1199693
A,SA,114014976,Union Station,1,   A  1,1199693
A,SA,114014983,Union Station,1,   A  4,1199693
A,SA,114014984,Union Station,1,   A  3,1199693
A,SA,114014985,Union Station,1,   A  2,1199693
A,SA,114014986,Union Station,1,   A  1,1199693
A,SA,114014987,Union Station,1,   A  4,1199693
A,SA,114014988,Union Station,1,   A  3,1199693
A,SA,114014989,Union Station,1,   A  2,1199693
A,SA,114014990,Union Station,1,   A  1,1199693
A,SA,114014991,Union Station,1,   A  4,1199693
A,SA,114014992,Union Station,1,   A  3,1199693
A,SA,114014993,Union Station,1,   A  2,1199693
A,SA,114014994,Union Station,1,   A  1,1199693
A,SA,114014995,Union Station,1,   A  4,1199693
A,SA,114014996,Union Station,1,   A  7,1199693
A,SA,114014997,Union Station,1,   A  6,1199693
A,SA,114014998,Union Station,1,   A  5,1199693
A,SA,114014999,Union Station,1,   A  2,1199693
A,SA,114015000,Union Station,1,   A  1,1199693
A,SA,114015001,Union Station,1,   A  4,1199693
A,SA,114015002,Union Station,1,   A  7,1199693
A,SA,114015003,Union Station,1,   A  6,1199693
A,SA,114015004,Union Station,1,   A  5,1199693
A,SA,114015005,Union Station,1,   A  3,1199693
A,SA,114015006,Union Station,1,   A  1,1199693
A,SA,114015007,Union Station,1,   A  4,1199693
A,SA,114015008,Union Station,1,   A  2,1199693
A,SA,114015009,Union Station,1,   A  1,1199693
A,SA,114015010,Union Station,1,   A  4,1199693
A,SA,114015011,Union Station,1,   A  7,1199693
A,SA,114015012,Union Station,1,   A  6,1199693
A,SA,114015013,Union Station,1,   A  5,1199693
A,SA,114015014,Union Station,1,   A  3,1199693
A,SA,114015015,Union Station,1,   A  2,1199693
A,SA,114015016,Union Station,1,   A  1,1199693
A,SA,114015017,Union Station,1,   A  4,1199693
A,SA,114015018,Union Station,1,   A  7,1199693
A,SA,114015019,Union Station,1,   A  6,1199693
A,SA,114015020,Union Station,1,   A  5,1199693
A,SA,114015021,Union Station,1,   A  3,1199693
A,SA,114015022,Union Station,1,   A  2,1199693
A,SA,114015023,Union Station,1,   A  1,1199693
A,SA,114015024,Union Station,1,   A  4,1199693
A,SA,114015025,Union Station,1,   A  3,1199693
A,SU,114015026,Denver Airport,0,   A  2,1199690
A,SU,114015027,Denver Airport,0,   A  1,1199690
A,SU,114015028,Denver Airport,0,   A  4,1199690
A,SU,114015029,Denver Airport,0,   A  7,1199690
A,SU,114015030,Denver Airport,0,   A  6,1199690
A,SU,114015031,Denver Airport,0,   A  5,1199690
A,SU,114015032,Denver Airport,0,   A  3,1199690
A,SU,114015033,Denver Airport,0,   A  2,1199690
A,SU,114015034,Denver Airport,0,   A  1,1199690
A,SU,114015035,Denver Airport,0,   A  4,1199690
A,SU,114015036,Denver Airport,0,   A  7,1199690
A,SU,114015039,Denver Airport,0,   A  6,1199690
A,SU,114015040,Denver Airport,0,   A  5,1199690
A,SU,114015041,Denver Airport,0,   A  3,1199690
A,SU,114015042,Denver Airport,0,   A  2,1199690
A,SU,114015043,Denver Airport,0,   A  4,1199690
A,SU,114015044,Denver Airport,0,   A  3,1199690
A,SU,114015045,Denver Airport,0,   A  2,1199690
A,SU,114015046,Denver Airport,0,   A  1,1199690
A,SU,114015047,Denver Airport,0,   A  4,1199690
A,SU,114015048,Denver Airport,0,   A  7,1199690
A,SU,114015049,Denver Airport,0,   A  6,1199690
A,SU,114015050,Denver Airport,0,   A  5,1199690
A,SU,114015051,Denver Airport,0,   A  3,1199690
A,SU,114015052,Denver Airport,0,   A  2,1199690
A,SU,114015053,Denver Airport,0,   A  1,1199690
A,SU,114015054,Denver Airport,0,   A  4,1199690
A,SU,114015055,Denver Airport,0,   A  7,1199690
A,SU,114015056,Denver Airport,0,   A  6,1199690
A,SU,114015057,Denver Airport,0,   A  5,1199690
A,SU,114015058,Denver Airport,0,   A  3,1199690
A,SU,114015059,Denver Airport,0,   A  2,1199690
A,SU,114015060,Denver Airport,0,   A  1,1199690
A,SU,114015061,Denver Airport,0,   A  4,1199690
A,SU,114015062,Denver Airport,0,   A  7,1199690
A,SU,114015063,Denver Airport,0,   A  6,1199690
A,SU,114015064,Denver Airport,0,   A  5,1199690
A,SU,114015065,Denver Airport,0,   A  3,1199690
A,SU,114015066,Denver Airport,0,   A  2,1199690
A,SU,114015067,Denver Airport,0,   A  1,1199690
A,SU,114015068,Denver Airport,0,   A  4,1199690
A,SU,114015069,Denver Airport,0,   A  1,1199690
