GEOID,new_basic,new_retail,new_service,new_oneperson_hh,new_twoperson_hh,new_total_tract_population,new_total_housing_units,new_hh_income_low,new_hh_income_mid,new_hh_income_high,new_nocar,geometry
08039961207,246,47,292,246,644,3930,1549,121,330,1001,9,"list(list(c(-104.609215, -104.608285, -104.607791, -104.6065, -104.606386, -104.606159, -104.570339, -104.533098, -104.53317, -104.495933, -104.448216, -104.460481, -104.463752, -104.464451, -104.464437, -104.465072, -104.463467, -104.463458, -104.463466, -104.469864, -104.473551, -104.478055, -104.484234, -104.502589, -104.506081, -104.512229, -104.515139, -104.538399, -104.546393, -104.570613, -104.577592, -104.58832, -104.589481, -104.594045, -104.594189, -104.60453, -104.606804, -104.606772, 
-104.60676, -104.606719, -104.606712, -104.607109, -104.606821, -104.606797, -104.609199, -104.609215, 39.405056, 39.410814, 39.412517, 39.420063, 39.433999, 39.462979, 39.463079, 39.462928, 39.448368, 39.448175, 39.447986, 39.420615, 39.417242, 39.415484, 39.402833, 39.390195, 39.354686, 39.35039, 39.346587, 39.346566, 39.346651, 39.348199, 39.349862, 39.353405, 39.353971, 39.354061, 39.354602, 39.359778, 39.361219, 39.361358, 39.361731, 39.361466, 39.361478, 39.36149, 39.36149, 39.361569, 39.361569, 
39.364997, 39.366281, 39.370792, 39.371575, 39.391337, 39.39371, 39.398848, 39.403628, 39.405056)))"
08039961205,46,2,30,223,309,2057,809,121,248,419,0,"list(list(c(-104.505565, -104.50558, -104.504535, -104.49639, -104.496769, -104.493189, -104.477733, -104.463642, -104.452013, -104.450698, -104.445616, -104.44302, -104.436346, -104.436348, -104.432387, -104.428164, -104.426861, -104.422158, -104.418634, -104.41335, -104.410368, -104.408831, -104.408204, -104.4074, -104.407442, -104.404386, -104.40256, -104.40089, -104.397962, -104.394513, -104.392929, -104.390235, -104.389788, -104.394546, -104.394474, -104.410876, -104.418909, -104.432195, -104.436038, 
-104.437619, -104.447054, -104.452989, -104.455099, -104.460896, -104.463466, -104.463458, -104.463467, -104.465072, -104.464437, -104.464451, -104.463752, -104.460481, -104.448216, -104.441315, -104.422371, -104.422439, -104.421404, -104.398707, -104.381131, -104.37598, -104.361934, -104.328272, -104.296062, -104.285044, -104.193813, -104.194235, -104.192254, -104.192244, -104.193019, -104.192763, -104.192106, -104.189467, -104.188459, -104.188441, -104.18941, -104.190265, -104.192112, -104.194816, 
-104.198299, -104.200842, -104.203602, -104.209311, -104.210083, -104.209921, -104.207882, -104.204967, -104.202204, -104.203099, -104.20521, -104.205481, -104.207726, -104.207368, -104.207146, -104.206389, -104.203221, -104.201125, -104.197772, -104.198151, -104.201364, -104.20246, -104.202007, -104.202512, -104.204936, -104.206111, -104.205426, -104.205972, -104.216905, -104.216751, -104.215247, -104.214665, -104.213474, -104.209481, -104.207052, -104.207718, -104.20675, -104.204449, -104.204257, 
-104.205776, -104.206732, -104.206888, -104.206581, -104.214792, -104.213859, -104.212036, -104.211621, -104.212632, -104.212714, -104.213747, -104.213963, -104.21612, -104.215935, -104.216495, -104.216553, -104.213529, -104.210738, -104.210321, -104.211104, -104.21037, -104.209534, -104.20893, -104.207539, -104.206689, -104.205169, -104.23476, -104.234848, -104.247516, -104.250454, -104.252356, -104.275608, -104.305827, -104.310039, -104.310196, -104.310421, -104.292005, -104.291944, -104.292303, 
-104.296565, -104.296216, -104.292012, -104.292148, -104.289605, -104.385774, -104.385994, -104.461151, -104.463172, -104.466774, -104.497228, -104.504886, -104.504609, -104.498977, -104.499889, -104.49928, -104.500384, -104.500375, -104.505253, -104.506136, -104.505565, 39.15167, 39.158183, 39.158516, 39.158471, 39.23076, 39.230645, 39.230552, 39.232627, 39.232587, 39.232868, 39.235347, 39.237424, 39.237496, 39.245095, 39.255551, 39.261021, 39.26219, 39.263587, 39.266238, 39.268117, 39.268545, 39.270964, 
39.273014, 39.278925, 39.282269, 39.285188, 39.288751, 39.293489, 39.295925, 39.299349, 39.301394, 39.306206, 39.310472, 39.317895, 39.325235, 39.331196, 39.333237, 39.338577, 39.340086, 39.340561, 39.343062, 39.344634, 39.345183, 39.34658, 39.346587, 39.35039, 39.354686, 39.390195, 39.402833, 39.415484, 39.417242, 39.420615, 39.447986, 39.462373, 39.462683, 39.562251, 39.563694, 39.56395, 39.564097, 39.563949, 39.564306, 39.564395, 39.564657, 39.564718, 39.565232, 39.552417, 39.547299, 39.545746, 
39.541401, 39.536783, 39.532272, 39.528793, 39.525671, 39.524315, 39.520837, 39.51463, 39.512564, 39.505981, 39.504194, 39.5015, 39.499417, 39.497622, 39.495627, 39.493587, 39.490311, 39.487124, 39.483671, 39.479953, 39.474902, 39.471442, 39.464746, 39.462272, 39.447286, 39.445675, 39.442259, 39.440929, 39.440195, 39.420908, 39.41927, 39.418539, 39.414938, 39.413696, 39.41198, 39.408581, 39.405404, 39.404088, 39.404173, 39.402269, 39.399721, 39.397763, 39.396291, 39.39279, 39.389108, 39.387583, 39.3816, 
39.378983, 39.377706, 39.375224, 39.370934, 39.367428, 39.364085, 39.355727, 39.353452, 39.350896, 39.349039, 39.347355, 39.345167, 39.343336, 39.341639, 39.338985, 39.336515, 39.33295, 39.330331, 39.325384, 39.324302, 39.323552, 39.320715, 39.317313, 39.316252, 39.312744, 39.309584, 39.305285, 39.302549, 39.30261, 39.273603, 39.273656, 39.273975, 39.274368, 39.280072, 39.290453, 39.292567, 39.258642, 39.201301, 39.201089, 39.184124, 39.1834, 39.179867, 39.17226, 39.172257, 39.133249, 39.128736, 
39.129065, 39.129067, 39.129543, 39.129801, 39.129653, 39.129553, 39.129527, 39.132056, 39.133895, 39.136789, 39.140695, 39.142628, 39.144933, 39.1488, 39.150821, 39.15167)))"
08059010503,165,548,1124,667,828,4222,2053,362,780,831,126,"list(list(c(-105.143374, -105.137774, -105.132265, -105.127104, -105.123445, -105.121238, -105.119662, -105.110162, -105.109621, -105.109651, -105.109628, -105.114347, -105.118383, -105.128457, -105.129987, -105.133064, -105.142489, -105.143212, -105.143296, -105.143374, 39.773496, 39.774577, 39.773872, 39.774144, 39.775034, 39.774689, 39.775439, 39.775507, 39.775139, 39.76933, 39.762029, 39.761942, 39.761943, 39.761886, 39.761899, 39.761876, 39.761867, 39.761869, 39.766772, 39.773496)))"
08059009808,497,120,1892,729,1245,6024,2790,501,611,1563,83,"list(list(c(-105.397949, -105.397455, -105.397503, -105.397949, -105.397568, -105.397999, -105.397949, -105.397649, -105.397822, -105.397849, -105.357666, -105.342281, -105.339547, -105.314702, -105.306845, -105.282656, -105.264945, -105.263945, -105.24527, -105.238933, -105.240912, -105.241114, -105.241059, -105.240759, -105.240265, -105.239898, -105.235037, -105.232661, -105.232363, -105.232208, -105.235025, -105.234601, -105.230681, -105.228777, -105.227881, -105.227068, -105.226069, -105.223565, 
-105.222405, -105.221947, -105.221694, -105.221684, -105.221674, -105.221659, -105.221653, -105.221759, -105.223123, -105.224464, -105.2245, -105.224738, -105.226413, -105.230114, -105.231458, -105.231443, -105.231577, -105.231894, -105.233471, -105.23556, -105.236272, -105.236509, -105.235906, -105.235348, -105.233663, -105.231138, -105.229769, -105.222607, -105.226925, -105.229616, -105.231033, -105.231877, -105.234817, -105.235492, -105.236275, -105.238454, -105.240006, -105.24134, -105.24499, 
-105.250073, -105.251057, -105.250637, -105.248525, -105.248432, -105.2511, -105.252819, -105.25565, -105.25859, -105.260052, -105.261614, -105.264124, -105.266588, -105.269209, -105.269999, -105.269955, -105.272888, -105.274774, -105.276965, -105.278246, -105.280041, -105.283365, -105.286585, -105.289494, -105.291224, -105.293925, -105.296903, -105.298382, -105.301052, -105.302943, -105.30699, -105.30856, -105.309862, -105.308909, -105.311014, -105.311978, -105.311975, -105.315993, -105.318516, 
-105.320377, -105.324168, -105.324276, -105.322696, -105.323547, -105.326071, -105.327688, -105.329188, -105.329585, -105.336007, -105.34087, -105.34407, -105.347259, -105.349546, -105.351206, -105.354783, -105.356653, -105.357921, -105.360531, -105.362326, -105.364572, -105.368943, -105.37047, -105.37136, -105.375527, -105.378599, -105.381353, -105.383648, -105.384262, -105.385994, -105.389416, -105.390263, -105.390418, -105.391662, -105.396296, -105.397949, -105.397949, -105.397947, -105.397949, 
-105.398043, -105.397949, 39.839987, 39.853532, 39.854334, 39.860387, 39.866061, 39.871433, 39.881087, 39.883187, 39.908349, 39.912886, 39.913485, 39.913737, 39.913786, 39.913883, 39.913986, 39.913687, 39.914186, 39.913986, 39.914084, 39.914367, 39.908733, 39.906406, 39.868464, 39.867005, 39.865909, 39.865338, 39.859582, 39.856698, 39.855948, 39.854907, 39.842749, 39.841393, 39.837525, 39.83396, 39.829553, 39.828096, 39.827238, 39.825517, 39.824366, 39.823558, 39.822392, 39.822296, 39.822006, 39.820105, 
39.812767, 39.811807, 39.808848, 39.802167, 39.801967, 39.800839, 39.797969, 39.79288, 39.781467, 39.780335, 39.779603, 39.778682, 39.775886, 39.773529, 39.772397, 39.771106, 39.768837, 39.767701, 39.767792, 39.765511, 39.764465, 39.756746, 39.754211, 39.754033, 39.753066, 39.752826, 39.752977, 39.752764, 39.752714, 39.752773, 39.753197, 39.753286, 39.752176, 39.750067, 39.748655, 39.747531, 39.746659, 39.744884, 39.744627, 39.742267, 39.742247, 39.740095, 39.738379, 39.738029, 39.73863, 39.738528, 
39.73904, 39.73969, 39.742671, 39.743294, 39.741903, 39.741502, 39.740594, 39.740332, 39.741356, 39.741442, 39.743351, 39.743368, 39.741941, 39.74331, 39.743408, 39.744773, 39.74682, 39.747542, 39.746991, 39.745654, 39.742961, 39.741365, 39.739649, 39.738097, 39.737018, 39.737517, 39.736885, 39.736477, 39.737625, 39.739179, 39.740066, 39.740493, 39.738776, 39.739426, 39.741215, 39.74116, 39.740497, 39.740587, 39.741897, 39.741845, 39.740677, 39.739912, 39.739115, 39.736672, 39.734599, 39.734076, 
39.734716, 39.733684, 39.734347, 39.73648, 39.736508, 39.735695, 39.737301, 39.736327, 39.735351, 39.735527, 39.737765, 39.739751, 39.741689, 39.742517, 39.743661, 39.745856, 39.74604, 39.748824, 39.814886, 39.816027, 39.839987)))"
08059009839,450,72,339,87,348,2379,835,37,243,555,4,"list(list(c(-105.165221, -105.165164, -105.165156, -105.165156, -105.165142, -105.156737, -105.155831, -105.155065, -105.149454, -105.149462, -105.150492, -105.154472, -105.153642, -105.152531, -105.152301, -105.156692, -105.159183, -105.159913, -105.165174, -105.165135, -105.165118, -105.16515, -105.165259, -105.165221, 39.821303, 39.823372, 39.825414, 39.825713, 39.82701, 39.826991, 39.827025, 39.827038, 39.827071, 39.822981, 39.822016, 39.821723, 39.818217, 39.816879, 39.812605, 39.812568, 39.812431, 
39.812521, 39.812457, 39.814284, 39.816084, 39.81719, 39.819609, 39.821303)))"
08014030600,42,9,105,308,805,6027,2264,110,841,1271,0,"list(list(c(-105.034339, -105.034386, -105.034385, -105.024491, -105.015657, -105.015586, -105.015524, -105.015491, -105.022477, -105.024318, -105.03439, -105.034339, 39.93127, 39.943165, 39.943252, 39.943183, 39.943093, 39.937276, 39.933421, 39.928544, 39.928633, 39.928656, 39.92874, 39.93127)))"
08035014109,121,13,515,306,617,2882,1301,28,241,965,55,"list(list(c(-104.965678, -104.963699, -104.959348, -104.957389, -104.955344, -104.953753, -104.944648, -104.946308, -104.948225, -104.95644, -104.958838, -104.961329, -104.959785, -104.960464, -104.965722, -104.965678, 39.552087, 39.553258, 39.552159, 39.552366, 39.553123, 39.551493, 39.544961, 39.543608, 39.54272, 39.539856, 39.53976, 39.540344, 39.545022, 39.546112, 39.549708, 39.552087)))"
08035013909,402,52,684,349,847,6016,2269,86,606,1529,47,"list(list(c(-104.772381, -104.771772, -104.767797, -104.767279, -104.764969, -104.761837, -104.761152, -104.762446, -104.762419, -104.7601, -104.757338, -104.754892, -104.750701, -104.749166, -104.746724, -104.745277, -104.742625, -104.739421, -104.733336, -104.721725, -104.720155, -104.709222, -104.702237, -104.70043, -104.700152, -104.700144, -104.699879, -104.699518, -104.699121, -104.698304, -104.695428, -104.681326, -104.681269, -104.677457, -104.672668, -104.670559, -104.669289, -104.668943, 
-104.667506, -104.666586, -104.662666, -104.662897, -104.663198, -104.668819, -104.670709, -104.672025, -104.67871, -104.683233, -104.688928, -104.69359, -104.697446, -104.70399, -104.718667, -104.720566, -104.727631, -104.737679, -104.738576, -104.75282, -104.76016, -104.761545, -104.762221, -104.763812, -104.763557, -104.76592, -104.766311, -104.769917, -104.769236, -104.766446, -104.768448, -104.768883, -104.768914, -104.769012, -104.769055, -104.769034, -104.769047, -104.769281, -104.769549, 
-104.769641, -104.770031, -104.770335, -104.77088, -104.771078, -104.771276, -104.771148, -104.770758, -104.770338, -104.7698, -104.763699, -104.763202, -104.764462, -104.767381, -104.768706, -104.76896, -104.76749, -104.769652, -104.769559, -104.770557, -104.772364, -104.772675, -104.772381, 39.444695, 39.445662, 39.445874, 39.447198, 39.449488, 39.449474, 39.444696, 39.442438, 39.440337, 39.44039, 39.440762, 39.440604, 39.442735, 39.443993, 39.444562, 39.444336, 39.442653, 39.44223, 39.442175, 
39.442153, 39.442149, 39.442144, 39.442073, 39.442869, 39.443747, 39.444724, 39.445236, 39.445492, 39.445632, 39.445668, 39.445653, 39.44557, 39.451413, 39.447543, 39.444554, 39.442974, 39.440686, 39.437015, 39.434923, 39.434515, 39.434398, 39.390957, 39.362054, 39.362134, 39.362628, 39.363313, 39.36885, 39.371903, 39.374773, 39.376461, 39.377443, 39.378416, 39.379857, 39.380225, 39.384031, 39.387608, 39.387867, 39.391112, 39.391221, 39.392837, 39.398958, 39.400138, 39.401698, 39.403342, 39.405706, 
39.408507, 39.411478, 39.411658, 39.413494, 39.416727, 39.417064, 39.417421, 39.4178, 39.41805, 39.418372, 39.418696, 39.419377, 39.419525, 39.419833, 39.419976, 39.420218, 39.420537, 39.421482, 39.422124, 39.422547, 39.422773, 39.425634, 39.42985, 39.43192, 39.432481, 39.431312, 39.432027, 39.43256, 39.434586, 39.436735, 39.437987, 39.438817, 39.438082, 39.439966, 39.444695)))"
08001008542,493,188,438,421,837,9823,3121,202,716,2040,39,"list(list(c(-104.771199, -104.75762, -104.753728, -104.73073, -104.726572, -104.71621, -104.714754, -104.716133, -104.722614, -104.736077, -104.739063, -104.751113, -104.752269, -104.76241, -104.770978, -104.771071, -104.771191, -104.771182, -104.771172, -104.771198, -104.771199, 40.000451, 40.000468, 40.000471, 40.000506, 40.000508, 40.000511, 40.000511, 39.999563, 39.995998, 39.986664, 39.983914, 39.972423, 39.972417, 39.972374, 39.972358, 39.979705, 39.986849, 39.990474, 39.994096, 40.000338, 
40.000451)))"
08001009411,36,256,326,293,532,2974,1260,102,364,776,14,"list(list(c(-105.034476, -105.034437, -105.02502, -105.025073, -105.025097, -105.025099, -105.025015, -105.034501, -105.034476, 39.876722, 39.885167, 39.885214, 39.878336, 39.875581, 39.875196, 39.870815, 39.870802, 39.876722)))"
08005005612,105,1027,453,415,491,3789,1577,176,462,840,19,"list(list(c(-104.988052, -104.988028, -104.988019, -104.987994, -104.987982, -104.985909, -104.983261, -104.980293, -104.978578, -104.969187, -104.959787, -104.959842, -104.960007, -104.964667, -104.977771, -104.978742, -104.97986, -104.98542, -104.985699, -104.985838, -104.986282, -104.988075, -104.988052, 39.613184, 39.616835, 39.619847, 39.622803, 39.624069, 39.624051, 39.624048, 39.624054, 39.624072, 39.624148, 39.624228, 39.619915, 39.609734, 39.60969, 39.609613, 39.609607, 39.609604, 39.609593, 
39.609593, 39.609593, 39.609592, 39.609589, 39.613184)))"
08014980300,NA,NA,NA,0,0,0,0,0,0,0,0,"list(list(c(-105.121258, -105.114389, -105.109517, -105.109528, -105.115972, -105.120837, -105.121258, 39.952389, 39.955458, 39.956996, 39.956457, 39.953907, 39.951293, 39.952389)))"
08001009553,6215,595,2047,249,338,3760,1223,208,498,517,98,"list(list(c(-105.00632, -105.006329, -105.006176, -105.006164, -105.006157, -105.006148, -105.006122, -105.006097, -105.006034, -105.000201, -104.997237, -104.995164, -104.992126, -104.987365, -104.983196, -104.983169, -104.983178, -104.983372, -104.984392, -104.986532, -104.987776, -104.988835, -104.990809, -104.993436, -104.996736, -104.997789, -104.998437, -105.006416, -105.00632, 39.79834, 39.801537, 39.81028, 39.813781, 39.815064, 39.820061, 39.823646, 39.827292, 39.830837, 39.829202, 39.828334, 
39.827856, 39.827705, 39.827711, 39.828046, 39.823762, 39.82091, 39.80585, 39.802835, 39.798706, 39.795618, 39.791086, 39.792139, 39.791186, 39.791086, 39.791097, 39.791186, 39.791049, 39.79834)))"
08001008538,127,10,426,218,699,8171,2524,97,385,1931,0,"list(list(c(-104.818505, -104.816466, -104.79951, -104.799507, -104.790334, -104.774575, -104.773767, -104.771521, -104.77147, -104.771339, -104.771404, -104.771653, -104.771913, -104.771928, -104.783586, -104.790677, -104.790915, -104.791104, -104.790969, -104.791123, -104.792462, -104.793493, -104.791309, -104.793255, -104.793047, -104.791792, -104.79351, -104.792484, -104.794465, -104.792932, -104.794358, -104.796461, -104.796211, -104.797544, -104.799091, -104.800238, -104.802848, -104.802026, 
-104.80361, -104.805621, -104.805314, -104.807075, -104.808458, -104.81171, -104.811767, -104.813086, -104.814433, -104.815132, -104.816195, -104.816437, -104.817906, -104.816452, -104.817364, -104.818505, 39.898764, 39.89984, 39.900082, 39.900213, 39.900264, 39.900057, 39.90015, 39.900129, 39.90537, 39.90537, 39.900028, 39.885551, 39.87066, 39.856401, 39.856365, 39.856353, 39.856621, 39.858834, 39.865579, 39.866298, 39.869973, 39.870785, 39.870975, 39.871212, 39.872892, 39.874424, 39.875798, 39.876533, 
39.878236, 39.878577, 39.879291, 39.878676, 39.879862, 39.882763, 39.882829, 39.884142, 39.884889, 39.885474, 39.887042, 39.886905, 39.888481, 39.88925, 39.888778, 39.892738, 39.893798, 39.894441, 39.894001, 39.895682, 39.894644, 39.895913, 39.896566, 39.897319, 39.898642, 39.898764)))"
08035014604,65,2,156,149,436,4245,1380,81,148,1129,16,"list(list(c(-104.815148, -104.814222, -104.814014, -104.81473, -104.812953, -104.812782, -104.811074, -104.80853, -104.804283, -104.803961, -104.803823, -104.800955, -104.799842, -104.799682, -104.800007, -104.798998, -104.79967, -104.797653, -104.795554, -104.795422, -104.793886, -104.793879, -104.793447, -104.793143, -104.792393, -104.791847, -104.791345, -104.790913, -104.790672, -104.790389, -104.784399, -104.782594, -104.7787, -104.776696, -104.773658, -104.773014, -104.765102, -104.761077, 
-104.76016, -104.75282, -104.749286, -104.747428, -104.746203, -104.744766, -104.742829, -104.738211, -104.735229, -104.733822, -104.733648, -104.737185, -104.736463, -104.736995, -104.741574, -104.744114, -104.745273, -104.745859, -104.747783, -104.752226, -104.754125, -104.756709, -104.760139, -104.763537, -104.765873, -104.768042, -104.774302, -104.779262, -104.782261, -104.78437, -104.785731, -104.787993, -104.793022, -104.794221, -104.798446, -104.802675, -104.80452, -104.805951, -104.811743, 
-104.812596, -104.813757, -104.812755, -104.812554, -104.811157, -104.809442, -104.815278, -104.815148, 39.342455, 39.345156, 39.347991, 39.35486, 39.35503, 39.358489, 39.358357, 39.357483, 39.359211, 39.361316, 39.363075, 39.366924, 39.369376, 39.369416, 39.370922, 39.375067, 39.37722, 39.378088, 39.380503, 39.380504, 39.381658, 39.382217, 39.382696, 39.382866, 39.383163, 39.383695, 39.3838, 39.383783, 39.383788, 39.384055, 39.388484, 39.387972, 39.390421, 39.390377, 39.392095, 39.393394, 39.391466, 
39.391235, 39.391221, 39.391112, 39.372321, 39.362279, 39.359085, 39.356874, 39.35485, 39.351679, 39.348772, 39.345497, 39.343916, 39.272971, 39.270791, 39.270565, 39.270572, 39.271682, 39.272931, 39.278022, 39.279576, 39.279933, 39.280598, 39.282241, 39.283452, 39.285882, 39.288932, 39.290139, 39.290327, 39.289184, 39.289157, 39.289936, 39.29148, 39.292961, 39.294056, 39.297169, 39.301183, 39.306509, 39.31056, 39.311217, 39.311284, 39.311589, 39.314971, 39.315847, 39.321502, 39.323502, 39.328228, 
39.339705, 39.342455)))"
08059011712,77,4,217,409,720,4313,1786,156,503,1101,0,"list(list(c(-105.160048, -105.154516, -105.14975, -105.148473, -105.145461, -105.140955, -105.136501, -105.133942, -105.130109, -105.128632, -105.12848, -105.135446, -105.142525, -105.143488, -105.148992, -105.153943, -105.157228, -105.160761, -105.160048, 39.682586, 39.686727, 39.691924, 39.693286, 39.692067, 39.691203, 39.689891, 39.688665, 39.687982, 39.687435, 39.682114, 39.682082, 39.679936, 39.679832, 39.679864, 39.681741, 39.681914, 39.681357, 39.682586)))"
08059011721,81,5,653,372,357,2541,1236,136,312,662,24,"list(list(c(-105.170996, -105.167976, -105.166181, -105.165509, -105.165432, -105.165434, -105.165457, -105.165443, -105.151215, -105.151322, -105.147673, -105.148546, -105.153428, -105.152142, -105.149083, -105.147598, -105.147261, -105.147757, -105.147807, -105.155477, -105.15561, -105.156157, -105.160698, -105.165393, -105.165512, -105.165497, -105.165421, -105.167864, -105.168461, -105.170996, 39.716655, 39.718393, 39.719729, 39.720529, 39.721807, 39.721856, 39.723996, 39.725287, 39.725272, 39.72354, 
39.721803, 39.718445, 39.714807, 39.71219, 39.713904, 39.712879, 39.711229, 39.710937, 39.709595, 39.709557, 39.71018, 39.708943, 39.709822, 39.709198, 39.71121, 39.71296, 39.715629, 39.714463, 39.714527, 39.716655)))"
08031003901,311,377,2859,887,924,4204,2618,268,347,1582,102,"list(list(c(-104.959328, -104.959261, -104.959307, -104.954033, -104.950121, -104.948509, -104.946183, -104.941349, -104.940645, -104.940687, -104.940738, -104.940691, -104.940738, -104.940278, -104.940271, -104.93871, -104.938635, -104.940612, -104.950018, -104.959321, -104.959359, -104.959328, 39.707489, 39.711117, 39.715312, 39.715443, 39.713356, 39.711798, 39.711493, 39.711611, 39.711564, 39.711221, 39.706344, 39.703813, 39.697956, 39.697949, 39.698199, 39.698182, 39.696605, 39.69657, 39.696578, 
39.696581, 39.703863, 39.707489)))"
08014030700,25,26,188,396,428,2941,1277,199,326,752,34,"list(list(c(-105.034391, -105.03439, -105.024318, -105.022477, -105.015491, -105.015539, -105.015469, -105.021591, -105.021552, -105.023545, -105.025003, -105.034395, -105.034391, 39.928656, 39.92874, 39.928656, 39.928633, 39.928544, 39.925253, 39.921402, 39.921367, 39.919207, 39.919225, 39.92125, 39.921305, 39.928656)))"
08001008401,307,177,617,335,614,4978,1787,258,634,816,47,"list(list(c(-104.629775, -104.629463, -104.627964, -104.626606, -104.625464, -104.625022, -104.625566, -104.619938, -104.619906, -104.619841, -104.605791, -104.605853, -104.600302, -104.600435, -104.607003, -104.606858, -104.610899, -104.613866, -104.614917, -104.613513, -104.609291, -104.609014, -104.610721, -104.610559, -104.611177, -104.613781, -104.614167, -104.611586, -104.610116, -104.611347, -104.615098, -104.615719, -104.613977, -104.613948, -104.6155, -104.615892, -104.614258, -104.616234, 
-104.616692, -104.615451, -104.615347, -104.616038, -104.61895, -104.619073, -104.616719, -104.616496, -104.61834, -104.620804, -104.62005, -104.618886, -104.619388, -104.622329, -104.623858, -104.624068, -104.62217, -104.62263, -104.621557, -104.622061, -104.621035, -104.6198, -104.617793, -104.618757, -104.618813, -104.614902, -104.612084, -104.611142, -104.609065, -104.608274, -104.607018, -104.60657, -104.605657, -104.605241, -104.604064, -104.602364, -104.60186, -104.489757, -104.41463, -104.414337, 
-104.414088, -104.414396, -104.41442, -104.415322, -104.407253, -104.403349, -104.395638, -104.386274, -104.384884, -104.382922, -104.380113, -104.394586, -104.414183, -104.414664, -104.415289, -104.420816, -104.43242, -104.442784, -104.470927, -104.526958, -104.582488, -104.582613, -104.583619, -104.584002, -104.586067, -104.587674, -104.588359, -104.590813, -104.591712, -104.594435, -104.59595, -104.597812, -104.601766, -104.603899, -104.605892, -104.607733, -104.609145, -104.611874, -104.616102, 
-104.617266, -104.62091, -104.622925, -104.62343, -104.622967, -104.623138, -104.622127, -104.622099, -104.623243, -104.624585, -104.625749, -104.627032, -104.625055, -104.626597, -104.628766, -104.628771, -104.629917, -104.629017, -104.630954, -104.629775, 39.806809, 39.810295, 39.81244, 39.813527, 39.815394, 39.820605, 39.82249, 39.822421, 39.826633, 39.873767, 39.873827, 39.882245, 39.882289, 39.899459, 39.899413, 39.900799, 39.903647, 39.903678, 39.906491, 39.908265, 39.908822, 39.910978, 39.912883, 
39.915986, 39.917204, 39.918714, 39.91983, 39.920078, 39.921987, 39.927255, 39.9294, 39.930641, 39.931332, 39.932666, 39.933273, 39.934697, 39.937593, 39.939503, 39.942397, 39.942803, 39.945344, 39.946414, 39.947446, 39.949093, 39.950781, 39.952387, 39.952642, 39.954195, 39.956428, 39.957759, 39.95921, 39.960208, 39.961839, 39.965118, 39.966717, 39.969573, 39.971847, 39.972737, 39.974495, 39.975237, 39.97792, 39.979759, 39.983831, 39.986414, 39.98701, 39.988521, 39.990005, 39.992257, 39.993493, 39.996196, 
39.997619, 40.000236, 40.00056, 40.000546, 40.000529, 40.000613, 40.000742, 39.955638, 39.926648, 39.767166, 39.759928, 39.75808, 39.759468, 39.759499, 39.757772, 39.747886, 39.74556, 39.739872, 39.738108, 39.73804, 39.73807, 39.738073, 39.738074, 39.738086, 39.738116, 39.738132, 39.738198, 39.738669, 39.739636, 39.740085, 39.742333, 39.743224, 39.744889, 39.745761, 39.746508, 39.749905, 39.750802, 39.752446, 39.754163, 39.756258, 39.759994, 39.76576, 39.769153, 39.775411, 39.777516, 39.77876, 39.781382, 
39.782537, 39.782337, 39.783258, 39.783731, 39.785586, 39.788225, 39.789729, 39.791714, 39.791697, 39.790784, 39.791447, 39.794052, 39.796561, 39.797802, 39.798334, 39.800636, 39.802282, 39.803688, 39.804466, 39.806809)))"
08001008547,15,213,335,179,366,3663,1192,35,406,674,15,"list(list(c(-104.940186, -104.940188, -104.939253, -104.937192, -104.929564, -104.927241, -104.924694, -104.921899, -104.921899, -104.921889, -104.921904, -104.927849, -104.932755, -104.940188, -104.940186, 39.918403, 39.920913, 39.920728, 39.921107, 39.920971, 39.920708, 39.92042, 39.920656, 39.918672, 39.915048, 39.914034, 39.914, 39.913975, 39.913949, 39.918403)))"
08001009320,265,109,2077,372,263,2643,1232,252,592,218,67,"list(list(c(-105.024982, -105.020278, -105.019675, -105.017853, -105.014674, -105.01271, -105.012003, -105.005968, -105.005951, -105.00596, -105.005971, -105.012152, -105.015339, -105.0194, -105.02482, -105.024918, -105.024982, 39.859889, 39.859842, 39.859848, 39.859866, 39.858818, 39.859642, 39.859834, 39.859745, 39.856275, 39.852602, 39.849052, 39.849045, 39.849043, 39.849061, 39.849073, 39.856274, 39.859889)))"
08031003002,84,101,3390,504,491,2780,1446,80,473,775,126,"list(list(c(-104.987567, -104.982885, -104.978128, -104.973431, -104.973477, -104.973475, -104.974586, -104.978292, -104.982835, -104.987572, -104.987567, 39.678518, 39.678564, 39.678531, 39.678512, 39.674884, 39.669491, 39.667687, 39.667698, 39.667696, 39.667682, 39.678518)))"
08059009807,496,501,3569,272,313,1737,829,127,254,425,72,"list(list(c(-105.166841, -105.165225, -105.15937, -105.152282, -105.151082, -105.145545, -105.142365, -105.142379, -105.142334, -105.142724, -105.143832, -105.145092, -105.145657, -105.145894, -105.146532, -105.146743, -105.151291, -105.153579, -105.1554, -105.161549, -105.165448, -105.1657, -105.166335, -105.166841, 39.734084, 39.735375, 39.740019, 39.745856, 39.747329, 39.754574, 39.754532, 39.747284, 39.741679, 39.741268, 39.740636, 39.739637, 39.739511, 39.739494, 39.7395, 39.739153, 39.738694, 
39.738436, 39.738085, 39.733588, 39.732148, 39.733988, 39.734107, 39.734084)))"
